Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Germany,Included / Canada,Price / Canada,Compare At Price / Canada,Included / Eurozone,Price / Eurozone,Compare At Price / Eurozone,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
fruits-banana-100-organic,,,,,,,,,1kg,,India,,,'123456,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_3edd060e-53fe-4d4d-a0e1-43ad2e4a4059.jpg?v=1620642219,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_b376432f-2496-4577-91fd-65e28f973b6a.jpg?v=1620642219,kg,,,,,,,,,,,,,,,,
fruits-banana-100-organic,,,,,,,,,1kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/14_1b19e2a2-d6e3-4ac7-932d-54166a9b4e84.jpg?v=1620642219,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_e2d30875-eda4-4c57-91a7-78d57f8e798b.jpg?v=1620642219,kg,,,,,,,,,,,,,,,,
fruits-banana-100-organic,,,,,,,,,2kg,,Canada,,,'123456,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/37_da396921-b663-485c-bd08-3e898f8b388f.jpg?v=1620642219,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_3edd060e-53fe-4d4d-a0e1-43ad2e4a4059.jpg?v=1620642219,kg,,,,,,,,,,,,,,,,
fruits-banana-100-organic,,,,,,,,,2kg,,India,,,'123456,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_e2d30875-eda4-4c57-91a7-78d57f8e798b.jpg?v=1620642219,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_b376432f-2496-4577-91fd-65e28f973b6a.jpg?v=1620642219,kg,,,,,,,,,,,,,,,,
fruits-banana-100-organic,,,,,,,,,2kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_b376432f-2496-4577-91fd-65e28f973b6a.jpg?v=1620642219,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_e2d30875-eda4-4c57-91a7-78d57f8e798b.jpg?v=1620642219,kg,,,,,,,,,,,,,,,,
fruits-banana-100-organic,,,,,,,,,5kg,,Canada,,,'123456,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_3edd060e-53fe-4d4d-a0e1-43ad2e4a4059.jpg?v=1620642219,kg,,,,,,,,,,,,,,,,
fruits-banana-100-organic,,,,,,,,,5kg,,India,,,'123456,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_b376432f-2496-4577-91fd-65e28f973b6a.jpg?v=1620642219,kg,,,,,,,,,,,,,,,,
fruits-banana-100-organic,,,,,,,,,5kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_e2d30875-eda4-4c57-91a7-78d57f8e798b.jpg?v=1620642219,kg,,,,,,,,,,,,,,,,
copy-of-blackberry-100-organic,Fresh organic reachter,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,1kg,Material,Canada,,,'123456,0.0,shopify,11,continue,manual,44.00,65.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/16.jpg?v=1620642098,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/18_ba24dbe5-edaf-4e10-bd41-3a592dbc127b.jpg?v=1620642098,kg,,,true,true,,,true,,,true,,,true,,,active
copy-of-blackberry-100-organic,,,,,,,,,1kg,,India,,,'123456,0.0,shopify,12,continue,manual,44.00,65.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/18_ba24dbe5-edaf-4e10-bd41-3a592dbc127b.jpg?v=1620642098,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/30_88398b74-5a21-4a6e-9328-e6f3f7b3f0a9.jpg?v=1620642106,kg,,,,,,,,,,,,,,,,
copy-of-blackberry-100-organic,,,,,,,,,1kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,44.00,65.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/30_88398b74-5a21-4a6e-9328-e6f3f7b3f0a9.jpg?v=1620642106,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_fc8bcb44-b51d-4208-a6b9-2a4b18d03d8d.jpg?v=1620642111,kg,,,,,,,,,,,,,,,,
copy-of-blackberry-100-organic,,,,,,,,,2kg,,Canada,,,'123456,0.0,shopify,12,continue,manual,44.00,65.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_e06df454-d4d2-4588-a157-3a496b710ed9.jpg?v=1620642107,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/18_ba24dbe5-edaf-4e10-bd41-3a592dbc127b.jpg?v=1620642098,kg,,,,,,,,,,,,,,,,
copy-of-blackberry-100-organic,,,,,,,,,2kg,,India,,,'123456,0.0,shopify,12,continue,manual,44.00,65.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_fc8bcb44-b51d-4208-a6b9-2a4b18d03d8d.jpg?v=1620642111,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/30_88398b74-5a21-4a6e-9328-e6f3f7b3f0a9.jpg?v=1620642106,kg,,,,,,,,,,,,,,,,
copy-of-blackberry-100-organic,,,,,,,,,2kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,44.00,65.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_fc8bcb44-b51d-4208-a6b9-2a4b18d03d8d.jpg?v=1620642111,kg,,,,,,,,,,,,,,,,
copy-of-blackberry-100-organic,,,,,,,,,5kg,,Canada,,,'123456,0.0,shopify,12,continue,manual,44.00,65.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/18_ba24dbe5-edaf-4e10-bd41-3a592dbc127b.jpg?v=1620642098,kg,,,,,,,,,,,,,,,,
copy-of-blackberry-100-organic,,,,,,,,,5kg,,India,,,'123456,0.0,shopify,12,continue,manual,44.00,65.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/30_88398b74-5a21-4a6e-9328-e6f3f7b3f0a9.jpg?v=1620642106,kg,,,,,,,,,,,,,,,,
copy-of-blackberry-100-organic,,,,,,,,,5kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,44.00,65.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_fc8bcb44-b51d-4208-a6b9-2a4b18d03d8d.jpg?v=1620642111,kg,,,,,,,,,,,,,,,,
orange-juice-5ltr,Orange juice natural,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,1ltr,,,,,'123456,0.0,shopify,3,deny,manual,66.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/49.jpg?v=1595939069,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/47.jpg?v=1595939069,kg,,,true,true,,,true,,,true,,,true,,,active
orange-juice-5ltr,,,,,,,,,5ltr,,,,,'789101,0.0,shopify,8,deny,manual,67.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/47.jpg?v=1595939069,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/47_5a10aa73-3244-45b3-be59-696821bf00db.jpg?v=1595939071,kg,,,,,,,,,,,,,,,,
orange-juice-5ltr,,,,,,,,,10ltr,,,,,'987654,0.0,shopify,7,deny,manual,55.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/48.jpg?v=1595939069,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/48_da8853fb-ec91-4ca6-863d-1dfd9b27ce62.jpg?v=1595939071,kg,,,,,,,,,,,,,,,,
orange-juice-5ltr,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/49_1c2cff44-9774-43d8-8737-7e1ec36a6753.jpg?v=1595939071,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-juice-5ltr,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/47_5a10aa73-3244-45b3-be59-696821bf00db.jpg?v=1595939071,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-juice-5ltr,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/48_da8853fb-ec91-4ca6-863d-1dfd9b27ce62.jpg?v=1595939071,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fresh-mussel-500g,Fresh mussel (500g),"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,5kg,,,,,'123456,0.0,shopify,38,deny,manual,33.00,55.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/45.jpg?v=1595938822,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/44.jpg?v=1595938822,kg,,,true,true,,,true,,,true,,,true,,,active
fresh-mussel-500g,,,,,,,,,2kg,,,,,'123456,0.0,shopify,44,deny,manual,33.00,55.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/44.jpg?v=1595938822,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5.jpg?v=1595938828,kg,,,,,,,,,,,,,,,,
fresh-mussel-500g,,,,,,,,,1kg,,,,,'123456,0.0,shopify,47,deny,manual,33.00,55.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5.jpg?v=1595938828,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/45_4b708d00-0fe1-4ab9-bf0f-30e372bd2595.jpg?v=1595938836,kg,,,,,,,,,,,,,,,,
fresh-mussel-500g,,,,,,,,,10kg,,,,,'123456,0.0,shopify,48,deny,manual,33.00,55.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/45_4b708d00-0fe1-4ab9-bf0f-30e372bd2595.jpg?v=1595938836,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/44_c576378a-25c0-4c47-b6a0-91104845f0bb.jpg?v=1595938836,kg,,,,,,,,,,,,,,,,
fresh-mussel-500g,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/44_c576378a-25c0-4c47-b6a0-91104845f0bb.jpg?v=1595938836,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fresh-dryed-almod-50g,Fresh dryed almod (50g),"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,5kg,,,,,'123456,0.0,shopify,11,deny,manual,31.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/40.jpg?v=1660816812,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/40.jpg?v=1660816812,kg,,,true,true,,,true,,,true,,,true,,,active
fresh-dryed-almod-50g,,,,,,,,,1kg,,,,,'123456,0.0,shopify,18,deny,manual,31.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/43.jpg?v=1660816812,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/43.jpg?v=1660816812,kg,,,,,,,,,,,,,,,,
fresh-dryed-almod-50g,,,,,,,,,2kg,,,,,'123456,0.0,shopify,17,deny,manual,31.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/41.jpg?v=1660816812,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/41.jpg?v=1660816812,kg,,,,,,,,,,,,,,,,
fresh-dryed-almod-50g,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/42.jpg?v=1660816812,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shrimp-jumbo-5-lb,Shrimp - jumbo (5 lb),"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,1kg,,,,,'123456,0.0,shopify,70,deny,manual,61.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/36_1.jpg?v=1595939147,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/36_1.jpg?v=1595939147,kg,,,true,true,,,true,,,true,,,true,,,active
shrimp-jumbo-5-lb,,,,,,,,,2kg,,,,,'123456,0.0,shopify,41,deny,manual,61.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/34.jpg?v=1595939147,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/34_8d23245b-4eed-4374-89ef-cd53eb8904f8.jpg?v=1595939149,kg,,,,,,,,,,,,,,,,
shrimp-jumbo-5-lb,,,,,,,,,5kg,,,,,'123456,0.0,shopify,41,deny,manual,61.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/35.jpg?v=1595939147,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/35_f2c10831-ac22-4196-9318-017b062ec196.jpg?v=1595939149,kg,,,,,,,,,,,,,,,,
shrimp-jumbo-5-lb,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/36.jpg?v=1595939148,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shrimp-jumbo-5-lb,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/36_1_2fac775f-364e-426a-b65d-ac8de499b169.jpg?v=1595939149,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shrimp-jumbo-5-lb,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/34_8d23245b-4eed-4374-89ef-cd53eb8904f8.jpg?v=1595939149,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shrimp-jumbo-5-lb,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/35_f2c10831-ac22-4196-9318-017b062ec196.jpg?v=1595939149,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shrimp-jumbo-5-lb,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/36_8af348ff-682a-4759-915d-ed460f019b87.jpg?v=1595939149,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fresh-green-orange,Fresh green orange,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,5kg,,,,,'123456,0.0,shopify,11,deny,manual,8.00,15.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7.jpg?v=1620641701,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/32.jpg?v=1620641704,kg,,,true,true,,,true,,,true,,,true,,,active
fresh-green-orange,,,,,,,,,2kg,,,,,'123456,0.0,shopify,58,deny,manual,8.00,15.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/32.jpg?v=1620641704,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/25_6f8a6966-7440-4d8d-bec2-467366eb61ed.jpg?v=1620641709,kg,,,,,,,,,,,,,,,,
fresh-green-orange,,,,,,,,,3kg,,,,,'123456,0.0,shopify,10,deny,manual,8.00,15.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/30_29ef6966-85c7-4469-b04f-1b061bd37a72.jpg?v=1620641709,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/30_29ef6966-85c7-4469-b04f-1b061bd37a72.jpg?v=1620641709,kg,,,,,,,,,,,,,,,,
fresh-green-orange,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/25_6f8a6966-7440-4d8d-bec2-467366eb61ed.jpg?v=1620641709,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fresh-green-orange,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/28_14a2d858-3536-4d98-9334-3acf3cb578bc.jpg?v=1620641709,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
